"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:35:38,FALSE,NA,"1464558531428896776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SalvitaTiger",6191,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:35:26,FALSE,NA,"1464558480971362304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IHaveNoStrange",6191,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:35:20,FALSE,NA,"1464558456279552002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reginald_starke",6191,TRUE,FALSE,NA,NA
"RT @vr_mcu: Is this Tobey or Tom from the new #SpiderManNoWayHome IMax TV Spot ? https://t.co/QJ0EQ5zkMv",FALSE,0,NA,2021-11-27 11:35:16,FALSE,NA,"1464558437979738119",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HazilRenoid",9,TRUE,FALSE,NA,NA
"J.K. Simmons negotiated to keep J. Jonah Jameson's mustache in #SpiderManNoWayHome

https://t.co/JoNGCgQ3bF",FALSE,0,NA,2021-11-27 11:35:14,FALSE,NA,"1464558431189229583",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iKenny_J",0,FALSE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 11:35:11,FALSE,NA,"1464558417763135488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neeelxdd",654,TRUE,FALSE,NA,NA
"RT @SpiderMan_News_: BREAKING: #SpiderManNoWayHome’s Runtime is 2 Hours and 28 Minutes! https://t.co/wtEw5Bm9OP",FALSE,0,NA,2021-11-27 11:35:04,FALSE,NA,"1464558386943381504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HazilRenoid",10,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:35:01,FALSE,NA,"1464558374373126147",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kishorepv8989",6191,TRUE,FALSE,NA,NA
"RT @SpiderMan3news: The final rundown for #SpiderManNoWayHome will be 2 hours and 28 minutes (Via @bigscreenleaks) https://t.co/oYuoFltTIQ",FALSE,0,NA,2021-11-27 11:35:00,FALSE,NA,"1464558370397077513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HazilRenoid",37,TRUE,FALSE,NA,NA
"We can’t wait for #SpiderManNoWayHome here @hmvSolihull 🕸

Check out our fantastic range of #SpiderMan merchandise… https://t.co/rS05dwa55T",FALSE,0,NA,2021-11-27 11:34:57,TRUE,NA,"1464558358741069824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hmvSolihull",0,FALSE,FALSE,NA,NA
"RT @spidershollnd: I deserve a date from Tobey Maguire, Andrew Garfield and Tom Holland like this in spiderman: no way home #SpiderManNoWay…",FALSE,0,NA,2021-11-27 11:34:55,FALSE,NA,"1464558352172662790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iwannakmssloll",1650,TRUE,FALSE,NA,NA
"RT @Ash_uxi: The hype for No way home is unreal!
it's so crazy that TinyRooms started moving.

#SpiderManNoWayHome #SpiderMan #SpiderManNoW…",FALSE,0,NA,2021-11-27 11:34:53,FALSE,NA,"1464558341250686978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishal_uxi",2,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:34:50,FALSE,NA,"1464558328818847746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alterbrap",6191,TRUE,FALSE,NA,NA
"RT @spideysnews: The latest TV spot for #SpiderManNoWayHome! ⚡️ https://t.co/sPMNp4hf6S",FALSE,0,NA,2021-11-27 11:34:48,FALSE,NA,"1464558322309283842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doreen27926276",662,TRUE,FALSE,NA,NA
"Spider Tom’s and Spider Andrew’s reaction when they see Spider Tobey shooting webs without a web shooter
#SpiderMan… https://t.co/REdB5pQgA1",FALSE,0,NA,2021-11-27 11:34:30,TRUE,NA,"1464558246786523140",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ferdsigner",0,FALSE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 11:34:16,FALSE,NA,"1464558187630284803",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhysP007",654,TRUE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 11:34:13,FALSE,NA,"1464558175391076355",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clarkkent_2002",654,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: Made the #GreenGoblin leak better #SpiderManNoWayHome https://t.co/ZciVl3nJfc",FALSE,0,NA,2021-11-27 11:34:12,FALSE,NA,"1464558169003229187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beaftermath",31,TRUE,FALSE,NA,NA
"RT @DiscussingFilm: A new look at #SpiderManNoWayHome has been released. https://t.co/626ciN0fjo",FALSE,0,NA,2021-11-27 11:34:06,FALSE,NA,"1464558144130990085",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iertwr",1590,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:34:02,FALSE,NA,"1464558129237184513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sgreen1971",6191,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:34:02,FALSE,NA,"1464558125856571392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paul63384494",6191,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: We started getting visitors… from every universe. Watch the official trailer for #SpiderManNoWayHome, Exclusively At C…",FALSE,0,NA,2021-11-27 11:33:45,FALSE,NA,"1464558058198208512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paul63384494",69,TRUE,FALSE,NA,NA
"RT @SonyPictures: The Multiverse is real. #SpiderManNoWayHome is exclusively in movie theaters December 17. Tickets on sale Spider-Monday,…",FALSE,0,NA,2021-11-27 11:33:43,FALSE,NA,"1464558047624265729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PKongpond",925,TRUE,FALSE,NA,NA
"RT @therealsupes: My Spider-Man Movie Ranking:

1. #SpiderManNoWayHome 
2. Into The Spiderverse 
3. Spider-Man 2
4. Spider-Man 3
5. Spider-…",FALSE,0,NA,2021-11-27 11:33:42,FALSE,NA,"1464558045560725506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trell_man",654,TRUE,FALSE,NA,NA
"RT @CultureCrave: New poster for #SpiderManNoWayHome https://t.co/bqvdqMK1bb",FALSE,0,NA,2021-11-27 11:33:40,FALSE,NA,"1464558034382778375",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nrbwwm",4709,TRUE,FALSE,NA,NA
"RT @spideysnews: The latest TV spot for #SpiderManNoWayHome! ⚡️ https://t.co/sPMNp4hf6S",FALSE,0,NA,2021-11-27 11:33:35,FALSE,NA,"1464558013147070464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BVormister",662,TRUE,FALSE,NA,NA
"RT @SpiderMan3news: The final rundown for #SpiderManNoWayHome will be 2 hours and 28 minutes (Via @bigscreenleaks) https://t.co/oYuoFltTIQ",FALSE,0,NA,2021-11-27 11:33:20,FALSE,NA,"1464557951566303244",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cynthiaaldaba2",37,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:33:15,FALSE,NA,"1464557930796171276",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuohGoshuin93",6191,TRUE,FALSE,NA,NA
"RT @SpiderMan: Forget #BlackFriday, the perfect gift awaits on Spider-Monday! Tickets for #SpiderManNoWayHome go on sale Monday, November 2…",FALSE,0,NA,2021-11-27 11:33:04,FALSE,NA,"1464557884843311104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kishorepv8989",350,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:33:02,FALSE,NA,"1464557877067194368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marshallmonkey8",6191,TRUE,FALSE,NA,NA
"RT @MCU_Direct: Jamie Foxx's #Electro is amazed by ""all the possibilities"" in the latest #SpiderManNoWayHome TV spot! Watch: https://t.co/8…",FALSE,0,NA,2021-11-27 11:32:43,FALSE,NA,"1464557797907992584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oppangstec",139,TRUE,FALSE,NA,NA
"RT @DiscussingFilm: A new look at #SpiderManNoWayHome has been released. https://t.co/626ciN0fjo",FALSE,0,NA,2021-11-27 11:32:37,FALSE,NA,"1464557773052682241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DjemaK20",1590,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: #SpiderManNoWayHome's final runtime will be 02:28:01.

(Source: @bigscreenleaks) https://t.co/9dI3eK23dl",FALSE,0,NA,2021-11-27 11:32:19,FALSE,NA,"1464557695050997771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BVormister",366,TRUE,FALSE,NA,NA
"RT @MCU_Source: BREAKING: The official screen-times for Tobey and Andrew as #SpiderMan in #SpiderManNoWayHome:

Tobey Maguire - 25 Minutes…",FALSE,0,NA,2021-11-27 11:32:14,FALSE,NA,"1464557676176691200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sajinrotriques",20,TRUE,FALSE,NA,NA
"RT @MCU_Direct: #SpiderManNoWayHome's first critic screening will be held on Friday, December 3! Details: https://t.co/v22sVfofMm https://t…",FALSE,0,NA,2021-11-27 11:32:06,FALSE,NA,"1464557641422622721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oppangstec",332,TRUE,FALSE,NA,NA
"RT @BingeWatchThis_: ICYMI: Here's a brand new TV spot for #SpiderManNoWayHome! https://t.co/3UJKfN2gkA",FALSE,0,NA,2021-11-27 11:32:04,FALSE,NA,"1464557633889730564",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gerryja",261,TRUE,FALSE,NA,NA
"@JagrawalDhruv @SpiderManMovie @TomHolland1996 MOAR #SpiderManNoWayHome leaks
NSFW MJ/TOM/TOBY LOVE TRIANGLE https://t.co/ijGJ2Spzos",FALSE,1,"JagrawalDhruv",2021-11-27 11:31:53,FALSE,"1464551488097636356","1464557584996839426","1420290378356256773","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thicc_Ronin",0,FALSE,FALSE,NA,NA
"RT @spideyupdated: New video of Jamie Foxx and Tom Holland promoting #SpiderManNoWayHome 

Tickets on sale THIS Monday! https://t.co/7p4WkS…",FALSE,0,NA,2021-11-27 11:31:42,FALSE,NA,"1464557541640347655",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matiasalexandre",1977,TRUE,FALSE,NA,NA
"RT @spideysnews: The latest TV spot for #SpiderManNoWayHome! ⚡️ https://t.co/sPMNp4hf6S",FALSE,0,NA,2021-11-27 11:31:42,FALSE,NA,"1464557541124296706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kishorepv8989",662,TRUE,FALSE,NA,NA
"RT @spideyupdated: #SpiderManNoWayHome ‘s final runtime will be 2 hours and 28 minutes!!! (Via @bigscreenleaks) https://t.co/fITdZbT66W",FALSE,0,NA,2021-11-27 11:31:37,FALSE,NA,"1464557520446541830",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ffionlewis97",196,TRUE,FALSE,NA,NA
"RT @VetRBX: ~The Amazing Spiderman~ 
- 
GFX For Sale
Vetrix#7527
-
Likes comments and retweets are much appreciated❤️
-
#RobloxDev #Roblox…",FALSE,0,NA,2021-11-27 11:31:36,FALSE,NA,"1464557516965040130",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","skyflost",11,TRUE,FALSE,NA,NA
"RT @spideysnews: Jamie Foxx and Tom Holland promote the #SpiderManNoWayHome  ticket sales launch in this new video.⚡️

Tickets go on sale T…",FALSE,0,NA,2021-11-27 11:31:09,FALSE,NA,"1464557401873342464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheFMEffect",230,TRUE,FALSE,NA,NA
"RT @Ash_uxi: The hype for No way home is unreal!
it's so crazy that TinyRooms started moving.

#SpiderManNoWayHome #SpiderMan #SpiderManNoW…",FALSE,0,NA,2021-11-27 11:30:32,FALSE,NA,"1464557247384616966",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bagchi_sagnik",2,TRUE,FALSE,NA,NA
"Another huge part of MoM's success will come from Dr Strange's role in #SpiderManNoWayHome , likely the biggest mov… https://t.co/r9q235RBOQ",FALSE,0,NA,2021-11-27 11:30:28,TRUE,NA,"1464557229777068036",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WarbirdRafael",0,FALSE,FALSE,NA,NA
"RT @RottenTomatoes: New poster for #SpiderManNoWayHome https://t.co/K5N8ZHBL9v",FALSE,0,NA,2021-11-27 11:30:13,FALSE,NA,"1464557167369936897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itssfati",643,TRUE,FALSE,NA,NA
"RT @Dominic_kravitz: Ayo @barkbox. I see something.... #SpiderManNoWayHome https://t.co/XU4TXvZCfe",FALSE,0,NA,2021-11-27 11:30:13,FALSE,NA,"1464557166522679296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ComiChrissy",1373,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:30:09,FALSE,NA,"1464557150097723392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eelll124",6191,TRUE,FALSE,NA,NA
"RT @SpiderManMovie: Forget #BlackFriday, the perfect gift awaits on Spider-Monday! Tickets for #SpiderManNoWayHome go on sale Monday, Novem…",FALSE,0,NA,2021-11-27 11:30:08,FALSE,NA,"1464557146654363648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","do__a__flip",2527,TRUE,FALSE,NA,NA
"Shop small! #smallbusinesssaturday #marvel #spidermannowayhome https://t.co/kROqxEHaAp",FALSE,0,NA,2021-11-27 11:29:23,FALSE,NA,"1464556957700816901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NizleeCakes",0,FALSE,FALSE,NA,NA
"Let the preparation for Dec 17th begin!!

#SpiderManNoWayHome https://t.co/skr1rcyaZJ",FALSE,1,NA,2021-11-27 11:29:21,FALSE,NA,"1464556947949031427",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeyYouNotYou_U",0,FALSE,FALSE,NA,NA
"My Spider-Man Movie Ranking:

1. Spider-Man 2
2. Into The Spiderverse 
3. Spider-Man 
4. The Amazing Spider-Man 2
5… https://t.co/JKXzx6eB7r",FALSE,0,NA,2021-11-27 11:29:19,TRUE,NA,"1464556941213151233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntNorthgraves",0,FALSE,FALSE,NA,NA
"RT @MarvelManiac_: HOLY SHITTT!!!!
#SPIDERMANNOWAYHOME https://t.co/S57CEFAy6m",FALSE,0,NA,2021-11-27 11:29:05,FALSE,NA,"1464556882794713089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FourthwallB",507,TRUE,FALSE,NA,NA
"RT @spideyupdated: #SpiderManNoWayHome ‘s final runtime will be 2 hours and 28 minutes!!! (Via @bigscreenleaks) https://t.co/fITdZbT66W",FALSE,0,NA,2021-11-27 11:28:42,FALSE,NA,"1464556783805116417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedRobot96",196,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:28:35,FALSE,NA,"1464556755023654920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benfav_2007",6191,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: #SpiderManNoWayHome's final runtime will be 02:28:01.

(Source: @bigscreenleaks) https://t.co/9dI3eK23dl",FALSE,0,NA,2021-11-27 11:28:31,FALSE,NA,"1464556738502295558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dude00075622",366,TRUE,FALSE,NA,NA
"RT @BingeWatchThis_: The FINAL runtime for #SpiderManNoWayHome is reportedly 02:28:01, according to @BigScreenLeaks. https://t.co/LiXh6IdKVX",FALSE,0,NA,2021-11-27 11:28:23,FALSE,NA,"1464556707883982851",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuohGoshuin93",145,TRUE,FALSE,NA,NA
"Pls Download My Song And Follow Me On Audiomack 🤲🤲🤲
Rema GOT7 Amala Kehlani Halle Berry Don Jazzy Karol G Dior Wand… https://t.co/HsG2RFYD8g",FALSE,0,NA,2021-11-27 11:28:21,TRUE,NA,"1464556697154949121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heisyungjay",0,FALSE,FALSE,NA,NA
"RT @Marvel: Forget #BlackFriday, the perfect gift awaits on Spider-Monday! Tickets for #SpiderManNoWayHome go on sale Monday, November 29!…",FALSE,0,NA,2021-11-27 11:28:14,FALSE,NA,"1464556666314178564",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zac1effan",351,TRUE,FALSE,NA,NA
"RT @DiscussingFilm: A new look at #SpiderManNoWayHome has been released. https://t.co/626ciN0fjo",FALSE,0,NA,2021-11-27 11:28:13,FALSE,NA,"1464556662635835393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","owl_kojoampofo",1590,TRUE,FALSE,NA,NA
"RT @BingeWatchThis_: The FINAL runtime for #SpiderManNoWayHome is reportedly 02:28:01, according to @BigScreenLeaks. https://t.co/LiXh6IdKVX",FALSE,0,NA,2021-11-27 11:28:06,FALSE,NA,"1464556634626265090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TerrificAnthony",145,TRUE,FALSE,NA,NA
"RT @spideysnews: The latest TV spot for #SpiderManNoWayHome! ⚡️ https://t.co/sPMNp4hf6S",FALSE,0,NA,2021-11-27 11:28:03,FALSE,NA,"1464556622143913990",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FourthwallB",662,TRUE,FALSE,NA,NA
"RT @SpiderManMovie: Forget #BlackFriday, the perfect gift awaits on Spider-Monday! Tickets for #SpiderManNoWayHome go on sale Monday, Novem…",FALSE,0,NA,2021-11-27 11:27:52,FALSE,NA,"1464556574282858496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManLike_Tav",2527,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: The same scene #SpiderManNoWayHome https://t.co/GqaqBDFHfC",FALSE,0,NA,2021-11-27 11:27:49,FALSE,NA,"1464556563163762689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guuilhermeebr14",377,TRUE,FALSE,NA,NA
"RT @spideysnews: The latest TV spot for #SpiderManNoWayHome! ⚡️ https://t.co/sPMNp4hf6S",FALSE,0,NA,2021-11-27 11:27:45,FALSE,NA,"1464556545144877060",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kennedy69Leon",662,TRUE,FALSE,NA,NA
"RT @Spider_Leaks: The same scene #SpiderManNoWayHome https://t.co/GqaqBDFHfC",FALSE,0,NA,2021-11-27 11:27:42,FALSE,NA,"1464556533799276544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kishorepv8989",377,TRUE,FALSE,NA,NA
"RT @AaronBaileyArt: Oh man I found the stock image they used

#SpiderManNoWayHome https://t.co/2M7DSo5hCO",FALSE,0,NA,2021-11-27 11:27:34,FALSE,NA,"1464556500999819268",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rinki_ii",4712,TRUE,FALSE,NA,NA
"RT @MCU_Direct: New #SpiderManNoWayHome footage has revealed fresh shots from multiple action sequences! Watch: https://t.co/5OVt42kRgP htt…",FALSE,0,NA,2021-11-27 11:27:33,FALSE,NA,"1464556496054894593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1NilArsenal",111,TRUE,FALSE,NA,NA
"#SpiderMan  #SpiderManNoWayHome Love to see all 3 #Spiderman #andrew  #TobeyMaguire   @TomHolland1996 https://t.co/8NY4fOf3vT",FALSE,0,NA,2021-11-27 11:27:21,FALSE,NA,"1464556446096396295",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kennedy69Leon",0,FALSE,FALSE,NA,NA
"RT @MCU_Direct: #SpiderManNoWayHome's first critic screening will be held on Friday, December 3! Details: https://t.co/v22sVfofMm https://t…",FALSE,0,NA,2021-11-27 11:27:21,FALSE,NA,"1464556445362499585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dziki_Grzyb",332,TRUE,FALSE,NA,NA
"RT @LetsOTT: #SpiderManNoWayHome new promo. https://t.co/c9GyDhn3kF",FALSE,0,NA,2021-11-27 11:27:18,FALSE,NA,"1464556433563734022",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshiKarthikeya2",241,TRUE,FALSE,NA,NA
"RT @DiscussingFilm: A new look at #SpiderManNoWayHome has been released. https://t.co/dx9sPI66DF",FALSE,0,NA,2021-11-27 11:27:16,FALSE,NA,"1464556423207997441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TolerantMp3",1352,TRUE,FALSE,NA,NA
"RT @BingeWatchThis_: The FINAL runtime for #SpiderManNoWayHome is reportedly 02:28:01, according to @BigScreenLeaks. https://t.co/LiXh6IdKVX",FALSE,0,NA,2021-11-27 11:27:15,FALSE,NA,"1464556421354123266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FikriKun08",145,TRUE,FALSE,NA,NA
"RT @SpiderMan: Forget #BlackFriday, the perfect gift awaits on Spider-Monday! Tickets for #SpiderManNoWayHome go on sale Monday, November 2…",FALSE,0,NA,2021-11-27 11:27:14,FALSE,NA,"1464556418552451073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prxtby",350,TRUE,FALSE,NA,NA
"RT @SonyPicturesIRL: The time is 𝗡𝗢𝗪!

For a chance to #WIN awesome #SpiderManNoWayHome merch, and tickets to the pre-screening, all you ha…",FALSE,0,NA,2021-11-27 11:27:07,FALSE,NA,"1464556389167255556",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiamGelling",6191,TRUE,FALSE,NA,NA
"RT @bigscreenleaks: Just got word that #SpiderManNoWayHome's final runtime will be 02:28:01. https://t.co/y22wA1V3Z2",FALSE,0,NA,2021-11-27 11:27:03,FALSE,NA,"1464556371215540227",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BamTubeTV",330,TRUE,FALSE,NA,NA
"RT @MCU_Direct: Jamie Foxx's #Electro is amazed by ""all the possibilities"" in the latest #SpiderManNoWayHome TV spot! Watch: https://t.co/8…",FALSE,0,NA,2021-11-27 11:26:59,FALSE,NA,"1464556353075220487",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dziki_Grzyb",139,TRUE,FALSE,NA,NA
"RT @spideyupdated: New #SpiderManNoWayHome tv spot! https://t.co/Ok9i2klXxG",FALSE,0,NA,2021-11-27 11:26:57,FALSE,NA,"1464556346641059841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beernamii",961,TRUE,FALSE,NA,NA
